"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006071","glycerol metabolic process","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"5105/3952",2
"GO:0006144","purine nucleobase metabolic process","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"7498/646625",2
"GO:0006837","serotonin transport","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"6582/4129",2
"GO:0007603","phototransduction, visible light","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"2986/6011",2
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"7298/129607",2
"GO:0032011","ARF protein signal transduction","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"84249/57221",2
"GO:0032012","regulation of ARF protein signal transduction","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"84249/57221",2
"GO:0035728","response to hepatocyte growth factor","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"6997/81792",2
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"8809/91543",2
"GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"9582/7153",2
"GO:0045618","positive regulation of keratinocyte differentiation","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"247/2296",2
"GO:0048486","parasympathetic nervous system development","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"89797/2668",2
"GO:0048670","regulation of collateral sprouting","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"23105/1630",2
"GO:0051546","keratinocyte migration","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"55612/54566",2
"GO:0060039","pericardium development","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"54567/7474",2
"GO:0060749","mammary gland alveolus development","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"1950/3202",2
"GO:0060977","coronary vasculature morphogenesis","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"23493/2247",2
"GO:0061377","mammary gland lobule development","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"1950/3202",2
"GO:0071625","vocalization behavior","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"22941/79784",2
"GO:0072087","renal vesicle development","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"2668/3976",2
"GO:1901881","positive regulation of protein depolymerization","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"10763/57482",2
"GO:1902170","cellular response to reactive nitrogen species","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"1800/890",2
"GO:2000042","negative regulation of double-strand break repair via homologous recombination","2/850","19/18800",0.211258617676494,0.608674557684326,0.543336080380597,"116028/10721",2
"GO:0006816","calcium ion transport","23/850","424/18800",0.211625757877547,0.609364825425582,0.543952250983117,"6547/799/2641/2247/779/9104/10345/5999/9914/1950/9722/2903/6543/6387/1137/3270/6347/6373/815/3627/857/168620/6355",23
"GO:0097696","receptor signaling pathway via STAT","11/850","184/18800",0.211881259195429,0.609732997094315,0.544280901078429,"59067/2048/83666/1950/54625/3976/3952/6347/388646/3479/857",11
"GO:0008202","steroid metabolic process","18/850","323/18800",0.212306162296256,0.61058792130597,0.545044053019509,"11001/340895/6783/64137/1718/19/7366/570/5563/341/10202/1543/3952/1581/2494/6338/1592/255738",18
"GO:0001656","metanephros development","6/850","89/18800",0.214616054284933,0.616859742069269,0.550642622020561,"10413/2668/116039/80144/8516/3976",6
"GO:1903037","regulation of leukocyte cell-cell adhesion","19/850","344/18800",0.215383262158439,0.618692629784042,0.552278757479404,"59067/2736/5105/8876/100133941/445/1991/57829/387597/29126/6387/3952/10690/6347/1511/441864/6370/3479/857",19
"GO:0048762","mesenchymal cell differentiation","14/850","244/18800",0.216136511171403,0.620483241505884,0.553877155083092,"81610/23493/1277/80031/55273/2335/2668/54437/2487/6926/140628/7474/25805/2296",14
"GO:0005976","polysaccharide metabolic process","7/850","108/18800",0.216678125894467,0.621231650126772,0.554545225403205,"89792/1950/10690/1118/5255/3479/8534",7
"GO:0010876","lipid localization","24/850","446/18800",0.216724443699564,0.621231650126772,0.554545225403205,"11001/26154/85320/5359/3929/63982/160518/19/6555/80830/5972/51454/341/57047/3952/1581/2169/255189/6754/624/255738/3624/857/154664",24
"GO:0007129","homologous chromosome pairing at meiosis","4/850","53/18800",0.217310245102746,0.621231650126772,0.554545225403205,"898/56154/9134/9319",4
"GO:0034381","plasma lipoprotein particle clearance","4/850","53/18800",0.217310245102746,0.621231650126772,0.554545225403205,"6833/341/338328/255738",4
"GO:0072698","protein localization to microtubule cytoskeleton","4/850","53/18800",0.217310245102746,0.621231650126772,0.554545225403205,"81610/6491/10615/7272",4
"GO:0050766","positive regulation of phagocytosis","5/850","71/18800",0.217567626263783,0.621231650126772,0.554545225403205,"10584/124912/566/5806/6347",5
"GO:0060411","cardiac septum morphogenesis","5/850","71/18800",0.217567626263783,0.621231650126772,0.554545225403205,"23493/23414/6926/7474/6586",5
"GO:1904427","positive regulation of calcium ion transmembrane transport","5/850","71/18800",0.217567626263783,0.621231650126772,0.554545225403205,"799/9104/10345/6373/3627",5
"GO:2001259","positive regulation of cation channel activity","5/850","71/18800",0.217567626263783,0.621231650126772,0.554545225403205,"6833/10345/2048/9722/6347",5
"GO:0052548","regulation of endopeptidase activity","23/850","426/18800",0.218061315202276,0.62226935646432,0.555471538630711,"647174/27074/7498/9232/9447/1718/6582/653145/149708/327657/256394/2903/5273/128488/2537/1800/58189/4057/710/332/27290/728113/440068",23
"GO:0045765","regulation of angiogenesis","19/850","345/18800",0.218984161028766,0.624529753572785,0.557489292271818,"6833/2247/10563/7010/63923/4881/7015/3202/2693/64094/23554/25817/3952/820/2828/7474/2296/7082/3627",19
"GO:0071453","cellular response to oxygen levels","10/850","166/18800",0.219387186207697,0.625305840402249,0.558182069669251,"6547/6326/5105/56776/1869/7015/2034/3777/890/857",10
"GO:0007204","positive regulation of cytosolic calcium ion concentration","18/850","325/18800",0.219714375703948,0.625864980761932,0.558681188825091,"6547/2911/799/2247/10563/779/100133941/10345/5737/2903/6543/3270/2828/952/6373/624/3627/857",18
"GO:0018149","peptide cross-linking","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"133584/2335/4014",3
"GO:0032232","negative regulation of actin filament bundle assembly","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"4070/7082/4233",3
"GO:0045652","regulation of megakaryocyte differentiation","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"8294/8360/8365",3
"GO:0045880","positive regulation of smoothened signaling pathway","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"2735/5396/80178",3
"GO:0051294","establishment of spindle orientation","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"5314/5347/1058",3
"GO:0062237","protein localization to postsynapse","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"2693/2903/10082",3
"GO:0086010","membrane depolarization during action potential","3/850","36/18800",0.221383822167824,0.627972983232227,0.560562906707304,"6326/6335/6331",3
"GO:0071322","cellular response to carbohydrate stimulus","9/850","147/18800",0.221506065887859,0.627972983232227,0.560562906707304,"100381270/2641/5105/26154/222546/5563/3952/1581/6518",9
"GO:0030308","negative regulation of cell growth","11/850","186/18800",0.221788441328326,0.628343695507744,0.560893824686683,"80031/4881/5999/23105/54437/2487/7474/6586/58189/1630/3624",11
"GO:0060191","regulation of lipase activity","6/850","90/18800",0.221899898329823,0.628343695507744,0.560893824686683,"2247/653145/341/1956/338328/728113",6
"GO:0006766","vitamin metabolic process","7/850","109/18800",0.223281347857527,0.631880923409601,0.564051347075855,"57834/8876/9104/1543/160428/1592/4837",7
"GO:0035567","non-canonical Wnt signaling pathway","5/850","72/18800",0.225846905640723,0.632922312500054,0.564980947729299,"85407/23500/2487/7474/10082",5
"GO:0007265","Ras protein signal transduction","19/850","347/18800",0.226267011932874,0.632922312500054,0.564980947729299,"2247/81848/8936/2048/1718/79574/19/9771/9928/2305/2828/143872/84249/890/57221/1278/128239/4233/3479",19
"GO:0071478","cellular response to radiation","11/850","187/18800",0.226811148032358,0.632922312500054,0.564980947729299,"10413/4313/675/10635/9212/2986/6011/1111/5888/993/55872",11
"GO:0014888","striated muscle adaptation","4/850","54/18800",0.227002518233538,0.632922312500054,0.564980947729299,"23493/28999/2660/4624",4
"GO:0048599","oocyte development","4/850","54/18800",0.227002518233538,0.632922312500054,0.564980947729299,"675/163589/9319/3479",4
"GO:0051703","biological process involved in intraspecies interaction between organisms","4/850","54/18800",0.227002518233538,0.632922312500054,0.564980947729299,"22941/51297/2571/4057",4
"GO:0060632","regulation of microtubule-based movement","4/850","54/18800",0.227002518233538,0.632922312500054,0.564980947729299,"9104/80217/123872/1672",4
"GO:0003215","cardiac right ventricle morphogenesis","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"23493/23414",2
"GO:0003228","atrial cardiac muscle tissue development","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"4624/6926",2
"GO:0021516","dorsal spinal cord development","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"23500/2668",2
"GO:0035902","response to immobilization stress","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"5972/1543",2
"GO:0039535","regulation of RIG-I signaling pathway","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"55601/8638",2
"GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"9582/7153",2
"GO:0042053","regulation of dopamine metabolic process","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"6531/4129",2
"GO:0042069","regulation of catecholamine metabolic process","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"6531/4129",2
"GO:0042454","ribonucleoside catabolic process","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"7498/9582",2
"GO:0042474","middle ear morphogenesis","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"5396/116039",2
"GO:0043011","myeloid dendritic cell differentiation","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"10202/116071",2
"GO:0044827","modulation by host of viral genome replication","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"6355/3429",2
"GO:0045821","positive regulation of glycolytic process","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"5563/3479",2
"GO:0046653","tetrahydrofolate metabolic process","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"160428/7298",2
"GO:0051004","regulation of lipoprotein lipase activity","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"341/338328",2
"GO:0060231","mesenchymal to epithelial transition","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"2668/3976",2
"GO:0061050","regulation of cell growth involved in cardiac muscle cell development","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"5999/3479",2
"GO:0070584","mitochondrion morphogenesis","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"8936/79784",2
"GO:0071371","cellular response to gonadotropin stimulus","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"890/3624",2
"GO:0071379","cellular response to prostaglandin stimulus","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"5737/5563",2
"GO:0072170","metanephric tubule development","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"10413/3976",2
"GO:0099563","modification of synaptic structure","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"79012/8936",2
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"115362/5610",2
"GO:1901317","regulation of flagellated sperm motility","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"9104/1672",2
"GO:1903206","negative regulation of hydrogen peroxide-induced cell death","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"4233/5831",2
"GO:1903421","regulation of synaptic vesicle recycling","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"57030/154664",2
"GO:1903429","regulation of cell maturation","2/850","20/18800",0.228154118091918,0.632922312500054,0.564980947729299,"6954/9928",2
"GO:0032612","interleukin-1 production","8/850","129/18800",0.229056420049005,0.634528148969897,0.566414404873584,"115362/9447/2693/566/7474/55765/440068/3479",8
"GO:0032652","regulation of interleukin-1 production","8/850","129/18800",0.229056420049005,0.634528148969897,0.566414404873584,"115362/9447/2693/566/7474/55765/440068/3479",8
"GO:0021537","telencephalon development","14/850","247/18800",0.229156428029981,0.634528148969897,0.566414404873584,"79633/10579/2048/89839/5454/26468/1956/9928/6387/10642/7474/259266/6331/3624",14
"GO:1903351","cellular response to dopamine","6/850","91/18800",0.229264305028688,0.634528148969897,0.566414404873584,"3352/5999/3355/1129/858/51617",6
"GO:0031345","negative regulation of cell projection organization","11/850","188/18800",0.231878428672141,0.640373758108252,0.571632514151478,"10413/80031/2048/81618/4038/23105/54437/4070/7474/952/1630",11
"GO:0051271","negative regulation of cellular component movement","20/850","369/18800",0.232330939233223,0.640373758108252,0.571632514151478,"6833/57413/10076/2247/54567/10563/80031/63923/9104/7130/247/5314/90355/25817/6387/4070/1800/8646/6347/6370",20
"GO:0060041","retina development in camera-type eye","9/850","149/18800",0.232912418332371,0.640373758108252,0.571632514151478,"6096/54567/8842/343035/94137/23554/57030/1641/24147",9
"GO:0071902","positive regulation of protein serine/threonine kinase activity","12/850","208/18800",0.232969664675987,0.640373758108252,0.571632514151478,"4486/2247/6997/100133941/1991/1950/1956/6543/891/7474/4057/990",12
"GO:0000731","DNA synthesis involved in DNA repair","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"124739/9768/51514",3
"GO:0003161","cardiac conduction system development","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"23493/6926/6331",3
"GO:0008210","estrogen metabolic process","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"6783/7366/1543",3
"GO:0014046","dopamine secretion","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"2668/6387/1137",3
"GO:0014059","regulation of dopamine secretion","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"2668/6387/1137",3
"GO:0014741","negative regulation of muscle hypertrophy","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"2660/5999/140628",3
"GO:0022616","DNA strand elongation","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"4173/7015/9837",3
"GO:0038179","neurotrophin signaling pathway","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"55816/2674/8936",3
"GO:0046326","positive regulation of glucose import","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"28999/7015/3479",3
"GO:0046473","phosphatidic acid metabolic process","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"80339/160851/1607",3
"GO:2000279","negative regulation of DNA biosynthetic process","3/850","37/18800",0.233468286574735,0.640373758108252,0.571632514151478,"9104/80119/1111",3
"GO:0002699","positive regulation of immune effector process","14/850","248/18800",0.233567293180434,0.640373758108252,0.571632514151478,"59067/23705/10584/5105/23586/3929/2048/8809/7474/117854/55765/55601/51237/91543",14
"GO:0006936","muscle contraction","19/850","349/18800",0.233655319318125,0.640373758108252,0.571632514151478,"6547/3352/779/59272/10345/2668/2693/9722/4624/1129/79784/6926/3270/143872/952/6338/624/6331/857",19
"GO:0001707","mesoderm formation","5/850","73/18800",0.234217669629721,0.640812031970891,0.572023741285343,"8516/7474/2139/2296/3624",5
"GO:0003281","ventricular septum development","5/850","73/18800",0.234217669629721,0.640812031970891,0.572023741285343,"23493/23414/6926/7474/6586",5
"GO:0032732","positive regulation of interleukin-1 production","5/850","73/18800",0.234217669629721,0.640812031970891,0.572023741285343,"115362/9447/566/7474/55765",5
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","8/850","130/18800",0.235240670581117,0.64324252053005,0.574193327824605,"63976/65997/8516/858/94031/55612/25805/857",8
"GO:0001676","long-chain fatty acid metabolic process","7/850","111/18800",0.236693398310907,0.645294999433144,0.576025482344935,"80339/11001/57834/83401/247/1543/284541",7
"GO:0009953","dorsal/ventral pattern formation","6/850","92/18800",0.236705336665275,0.645294999433144,0.576025482344935,"2735/2736/54567/4038/7093/8646",6
"GO:1903350","response to dopamine","6/850","92/18800",0.236705336665275,0.645294999433144,0.576025482344935,"3352/5999/3355/1129/858/51617",6
"GO:0001954","positive regulation of cell-matrix adhesion","4/850","55/18800",0.236801786478187,0.645294999433144,0.576025482344935,"7010/55612/4680/6370",4
"GO:1904645","response to amyloid-beta","4/850","55/18800",0.236801786478187,0.645294999433144,0.576025482344935,"799/4313/2048/3479",4
"GO:1905517","macrophage migration","4/850","55/18800",0.236801786478187,0.645294999433144,0.576025482344935,"2660/566/6347/84675",4
"GO:0015833","peptide transport","14/850","249/18800",0.238012403411676,0.648224202450156,0.578640248587108,"6833/100381270/2641/7432/26154/222546/25924/9699/19/387597/2693/3952/952/8447",14
"GO:0007584","response to nutrient","9/850","150/18800",0.238694566313255,0.649711648591691,0.579968024072572,"1277/4982/445/22941/1543/3952/1592/7298/3627",9
"GO:0009416","response to light stimulus","17/850","310/18800",0.239940850328073,0.652732028483602,0.582664179762033,"40/6507/6833/4313/675/1991/1956/2903/9212/54437/2986/9768/6011/1111/993/51514/55872",17
"GO:0048660","regulation of smooth muscle cell proliferation","10/850","170/18800",0.240876060797296,0.654903211399363,0.584602295952937,"2006/2247/4313/7432/4881/59272/7015/1991/25817/3479",10
"GO:1901342","regulation of vasculature development","19/850","351/18800",0.241145835995814,0.655263742065987,0.584924125273363,"6833/2247/10563/7010/63923/4881/7015/3202/2693/64094/23554/25817/3952/820/2828/7474/2296/7082/3627",19
"GO:0007369","gastrulation","11/850","190/18800",0.242142079307044,0.655295857262107,0.584952793047562,"4313/1303/2335/8516/3679/7474/2139/2296/83881/4317/3624",11
"GO:0060401","cytosolic calcium ion transport","11/850","190/18800",0.242142079307044,0.655295857262107,0.584952793047562,"6547/799/2247/779/10345/2903/6543/3270/6373/3627/857",11
"GO:0009880","embryonic pattern specification","5/850","74/18800",0.242674093564272,0.655295857262107,0.584952793047562,"6491/6997/163589/6926/7474",5
"GO:0045669","positive regulation of osteoblast differentiation","5/850","74/18800",0.242674093564272,0.655295857262107,0.584952793047562,"2247/10413/4921/4057/3479",5
"GO:0051298","centrosome duplication","5/850","74/18800",0.242674093564272,0.655295857262107,0.584952793047562,"118611/6491/675/5314/10733",5
"GO:0030516","regulation of axon extension","6/850","93/18800",0.244219023232673,0.655295857262107,0.584952793047562,"80031/2335/57611/54437/6387/7474",6
"GO:0001539","cilium or flagellum-dependent cell motility","9/850","151/18800",0.244527040356503,0.655295857262107,0.584952793047562,"144535/9104/203074/255101/80217/27285/116369/5414/1672",9
"GO:0036294","cellular response to decreased oxygen levels","9/850","151/18800",0.244527040356503,0.655295857262107,0.584952793047562,"6547/6326/5105/56776/1869/7015/2034/3777/890",9
"GO:0060285","cilium-dependent cell motility","9/850","151/18800",0.244527040356503,0.655295857262107,0.584952793047562,"144535/9104/203074/255101/80217/27285/116369/5414/1672",9
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"1869/144455",2
"GO:0006590","thyroid hormone generation","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"7038/1734",2
"GO:0014850","response to muscle activity","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"2660/5563",2
"GO:0019400","alditol metabolic process","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"5105/3952",2
"GO:0030449","regulation of complement activation","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"922/710",2
"GO:0032098","regulation of appetite","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"2693/3952",2
"GO:0032727","positive regulation of interferon-alpha production","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"23586/64135",2
"GO:0038083","peptidyl-tyrosine autophosphorylation","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"1956/857",2
"GO:0045063","T-helper 1 cell differentiation","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"8809/26022",2
"GO:0045717","negative regulation of fatty acid biosynthetic process","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"341/1581",2
"GO:0050908","detection of light stimulus involved in visual perception","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"54437/2986",2
"GO:0050962","detection of light stimulus involved in sensory perception","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"54437/2986",2
"GO:0071498","cellular response to fluid shear stress","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"4313/445",2
"GO:0071605","monocyte chemotactic protein-1 production","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"4938/4940",2
"GO:0071637","regulation of monocyte chemotactic protein-1 production","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"4938/4940",2
"GO:0071731","response to nitric oxide","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"1800/890",2
"GO:0072243","metanephric nephron epithelium development","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"10413/3976",2
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"2668/4070",2
"GO:0098856","intestinal lipid absorption","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"3952/2169",2
"GO:1903902","positive regulation of viral life cycle","2/850","21/18800",0.245135795881806,0.655295857262107,0.584952793047562,"558/7113",2
"GO:0045616","regulation of keratinocyte differentiation","3/850","38/18800",0.245666602073514,0.655438995121882,0.585080565701606,"26154/247/2296",3
"GO:0045746","negative regulation of Notch signaling pathway","3/850","38/18800",0.245666602073514,0.655438995121882,0.585080565701606,"23493/54567/79094",3
"GO:0048246","macrophage chemotaxis","3/850","38/18800",0.245666602073514,0.655438995121882,0.585080565701606,"2660/566/6347",3
"GO:0010332","response to gamma radiation","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"10413/675/5888/3627",4
"GO:0010676","positive regulation of cellular carbohydrate metabolic process","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"2641/9104/4837/3479",4
"GO:0030166","proteoglycan biosynthetic process","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"89792/337876/64377/3479",4
"GO:0043113","receptor clustering","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"388336/2743/7130/4038",4
"GO:0043331","response to dsRNA","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"23586/64135/857/3434",4
"GO:0051438","regulation of ubiquitin-protein transferase activity","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"11065/5347/991/701",4
"GO:0055078","sodium ion homeostasis","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"6507/4881/6340/6338",4
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","4/850","56/18800",0.246698621149078,0.655438995121882,0.585080565701606,"388336/146395/2693/10082",4
"GO:0002526","acute inflammatory response","7/850","113/18800",0.250360398513387,0.663817617879767,0.592559780974833,"8876/5359/145741/3929/445/2335/1991",7
"GO:0002832","negative regulation of response to biotic stimulus","7/850","113/18800",0.250360398513387,0.663817617879767,0.592559780974833,"9636/54625/4057/710/4938/4940/11274",7
"GO:1904659","glucose transmembrane transport","7/850","113/18800",0.250360398513387,0.663817617879767,0.592559780974833,"6523/144195/28999/7015/3952/6518/3479",7
"GO:0050905","neuromuscular process","9/850","152/18800",0.250408069378133,0.663817617879767,0.592559780974833,"6547/2743/6507/54715/6531/2903/7401/79784/7345",9
"GO:0050848","regulation of calcium-mediated signaling","5/850","75/18800",0.25121034523243,0.664446003024786,0.593120711799612,"55273/9104/6543/2633/3479",5
"GO:0120192","tight junction assembly","5/850","75/18800",0.25121034523243,0.664446003024786,0.593120711799612,"10686/2048/8777/7082/51208",5
"GO:0015918","sterol transport","6/850","94/18800",0.251801369311966,0.664446003024786,0.593120711799612,"19/341/3952/255738/857/154664",6
"GO:0045739","positive regulation of DNA repair","6/850","94/18800",0.251801369311966,0.664446003024786,0.593120711799612,"56776/83666/1956/10635/2305/2139",6
"GO:1901655","cellular response to ketone","6/850","94/18800",0.251801369311966,0.664446003024786,0.593120711799612,"5105/2660/445/5737/5563/2706",6
"GO:1904035","regulation of epithelial cell apoptotic process","6/850","94/18800",0.251801369311966,0.664446003024786,0.593120711799612,"10413/7010/5314/7015/7857/6347",6
"GO:0032635","interleukin-6 production","10/850","172/18800",0.251896946091247,0.664446003024786,0.593120711799612,"23586/3929/5450/2693/3952/64135/7474/671/55765/4317",10
"GO:0032675","regulation of interleukin-6 production","10/850","172/18800",0.251896946091247,0.664446003024786,0.593120711799612,"23586/3929/5450/2693/3952/64135/7474/671/55765/4317",10
"GO:1905475","regulation of protein localization to membrane","10/850","172/18800",0.251896946091247,0.664446003024786,0.593120711799612,"388336/131578/2048/7130/4038/1956/2693/2633/10082/112609",10
"GO:0003158","endothelium development","8/850","133/18800",0.254127541796304,0.669590329377244,0.597712817845865,"23493/7498/54567/55273/81792/7082/3627/4233",8
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","8/850","133/18800",0.254127541796304,0.669590329377244,0.597712817845865,"63976/65997/8516/858/94031/55612/25805/857",8
"GO:0051604","protein maturation","17/850","314/18800",0.256178674970025,0.673303708544069,0.601027582453648,"5126/5328/59272/2160/1718/6447/5972/2903/7093/7113/26022/9509/79094/922/1511/196446/255738",17
"GO:0044380","protein localization to cytoskeleton","4/850","57/18800",0.256683681655099,0.673303708544069,0.601027582453648,"81610/6491/10615/7272",4
"GO:0044458","motile cilium assembly","4/850","57/18800",0.256683681655099,0.673303708544069,0.601027582453648,"255101/200373/80217/123872",4
"GO:0051058","negative regulation of small GTPase mediated signal transduction","4/850","57/18800",0.256683681655099,0.673303708544069,0.601027582453648,"81848/2048/143872/4233",4
"GO:0060042","retina morphogenesis in camera-type eye","4/850","57/18800",0.256683681655099,0.673303708544069,0.601027582453648,"6096/8842/23554/24147",4
"GO:0090175","regulation of establishment of planar polarity","4/850","57/18800",0.256683681655099,0.673303708544069,0.601027582453648,"85407/5314/7474/10082",4
"GO:0098900","regulation of action potential","4/850","57/18800",0.256683681655099,0.673303708544069,0.601027582453648,"9722/6543/6331/857",4
"GO:0048659","smooth muscle cell proliferation","10/850","173/18800",0.257471451647188,0.673303708544069,0.601027582453648,"2006/2247/4313/7432/4881/59272/7015/1991/25817/3479",10
"GO:0071375","cellular response to peptide hormone stimulus","16/850","294/18800",0.257840772311514,0.673303708544069,0.601027582453648,"80339/5105/2660/445/2693/9340/858/3952/7253/890/815/2706/255738/990/857/51237",16
"GO:0042401","cellular biogenic amine biosynthetic process","3/850","39/18800",0.257961321959608,0.673303708544069,0.601027582453648,"26002/6531/4837",3
"GO:0042755","eating behavior","3/850","39/18800",0.257961321959608,0.673303708544069,0.601027582453648,"2693/3952/7345",3
"GO:0043267","negative regulation of potassium ion transport","3/850","39/18800",0.257961321959608,0.673303708544069,0.601027582453648,"7432/5999/857",3
"GO:0045773","positive regulation of axon extension","3/850","39/18800",0.257961321959608,0.673303708544069,0.601027582453648,"2335/57611/6387",3
